"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"441",111.919998,112.359995,107.390001,109.120001,324121000,14.349046
"442",108.010002,108.79,99.999999,100.100001,402341100,13.162935
"443",103.999997,106.500001,94.649997,97.069999,573599600,12.764496
"444",91.960002,98.779998,87.540001,98.140003,526854300,12.9052
"445",100.479997,101.5,88.95,89.159998,469693000,11.724348
"446",85.909997,96.330002,85.679998,89.789999,551935300,11.807192
"447",93.35,95.800003,86.599999,88.740002,404345900,11.66912
"448",85.699999,99.999999,85.000003,96.799999,554824900,12.728992
"449",104.550003,110.53,101.020002,110.26,384769000,14.498953
"450",116.260004,116.399994,103.139997,104.079999,495248600,13.686296
"451",103.84,106.999999,97.889997,97.949999,396043900,12.880214
"452",99.77,103.429997,91.739997,101.890002,495130300,13.398316
"453",99.600003,102.039999,85.890003,97.4,440556900,12.807891
"454",99.780001,100.03,93.64,98.439997,387292500,12.944648
"455",96.950003,97.899998,91.159997,91.489998,548415000,12.030738
"456",97.369999,101.250001,92.929997,96.870001,562202200,12.738197
"457",96.509999,99.250002,91.900001,98.229999,418857600,12.917034
"458",90.329998,97.899998,90.11,96.380003,397514600,12.673763
"459",95.07,97.629998,91.86,92.089998,302192800,12.109637
"460",95.430001,100.499997,92.369998,99.909997,408533300,13.13795
"461",100.859999,109.539997,99.939998,104.550003,487744600,13.748101
"462",108.23,112.190004,107.61,111.039998,409522400,14.601521
"463",107.400002,110.779999,105.140003,107.589999,414939000,14.147854
"464",105.930001,109.1,104.859997,106.959998,264484500,14.06501
"465",109.990001,111.790002,106.669998,110.989997,349670300,14.594946
"466",108.910003,109.720001,102.990001,103.300001,314113800,13.583728
"467",101.050003,102.780003,98,99.099998,329768600,13.031437
"468",99.240002,99.850002,95.720001,98.239999,273813400,12.918349
"469",100.170003,100.400002,94.5,95.879998,280955500,12.608014
"470",94.81,97.170001,92.260002,94.77,306134500,12.462051
"471",92.429999,93.239998,90.009997,90.12,294744100,11.850586
"472",89.870001,96.439998,86.02,96.439998,463521800,12.681652
"473",93.760003,93.990002,89.999997,90.240003,351316700,11.866366
"474",88.480002,90.550003,87.260001,88.140001,290631600,11.590221
"475",89.640002,90.99,86.859999,89.910002,302423800,11.822972
"476",89.439998,91.58,86.209997,86.289999,292975200,11.346949
"477",85.240002,86.450003,80.000002,80.49,429203600,10.584262
"478",81.929999,84.120003,79.140002,82.580001,392317800,10.859093
"479",85.210001,94.79,84.839999,92.949998,360564400,12.222725
"480",94.630003,94.709998,88.160002,90.800002,308823200,11.940005
"481",89.920002,95.249997,89.85,94.999998,224959000,12.492296
"482",94.699998,94.759999,91.86,92.669998,74443600,12.185906
"483",91.3,92.270002,88.919999,88.929999,230941900,11.694104
"484",90.029998,92.649998,86.499997,92.47,287180600,12.159606
"485",89.399997,96.23,88.800003,95.899999,334670000,12.610644
"486",94.429998,95.210003,89.060002,91.410003,272842500,12.020219
"487",90.349998,94.49,88.859998,94.000002,260948800,12.360798
"488",97.279997,100.799997,95.800003,99.719999,296285500,13.112966
"489",98.040001,103.600001,97.210002,100.06,300874000,13.157675
"490",97.869997,99.490001,96.499999,98.209998,234511900,12.914404
"491",97.349998,101.240001,94.830001,94.999998,260154300,12.492296
"492",92.800001,99.000003,92.530002,98.27,260293600,12.922294
"493",95.990001,96.209999,92.999999,94.749999,222939500,12.459421
"494",93.980001,96.479999,92.75,95.430001,273376600,12.54884
"495",91.030001,91.100002,88.019999,89.159998,323465100,11.724348
"496",89.310001,90.830003,88.440001,89.429997,214354000,11.759853
"497",89.940002,90.939999,88.800003,89.999997,200480000,11.834806
"498",90.019998,90.029998,84.690002,85.74,211185100,11.274626
"499",86.869999,87.870002,85.899997,86.380001,158757900,11.358785
"500",86.140002,86.249998,84.549999,85.039997,67833500,11.182577
"501",86.64,87.419998,85.240002,85.810001,77081200,11.283831
"502",86.519998,87.620003,85.069998,86.61,171500000,11.389029
"503",87.419998,88.049999,84.720003,86.289999,241900400,11.346949
"504",85.969998,87.739999,85.339997,85.349998,151885300,11.223341
"505",85.880003,91.040001,85.16,90.750001,186503800,11.93343
"506",93.170003,96.179998,92.709999,94.580002,295402100,12.437067
"507",95.95,97.170001,92.389998,93.02,322327600,12.23193
"508",91.809999,92.500001,90.260003,91.01,188262200,11.967619
"509",90.43,93.150002,90.039998,92.699999,168375200,12.189851
"510",93.209997,93.380001,90.14,90.579997,136711400,11.911075
"511",90.460001,90.99,87.550001,88.66,154429100,11.658599
"512",88.239997,89.739998,86.35,87.709998,199599400,11.533676
"513",86.239998,87.250001,84.720003,85.329997,255416000,11.220711
"514",80.570002,84.120003,80.050003,83.379999,457908500,10.964291
"515",84.3,84.380002,80.399998,82.330002,261906400,10.826218
"516",81.929999,82.000001,78.200001,78.200001,229978700,10.283132
"517",79.390001,82.880001,79.309999,82.83,272317500,10.891967
"518",88.039999,89.999997,85.820002,88.36,352382100,11.61915
"519",86.819998,89.870001,86.499997,88.36,190942500,11.61915
"520",88.859998,90.969999,88.299998,89.640002,173059600,11.787468
"521",90.190001,91.549999,89.739998,90.73,154509600,11.9308
"522",92.119999,94.999998,91.499998,94.2,215351500,12.387098
"523",93.090001,94.340003,92.600003,92.999999,148182300,12.2293
"524",92.600003,93.62,90.009997,90.13,162869700,11.851901
"525",89.100003,92.000003,88.899999,91.509998,139561800,12.033368
"526",91.920001,93.380001,90.279997,92.979999,149827300,12.22667
"527",93.219997,96.25,93.100001,93.549998,202105400,12.301624
"528",92.77,97.250003,92.619997,96.459998,187311600,12.684283
"529",97.019998,99.999999,96.999997,99.719999,171802400,13.112966
"530",99.999999,103.000001,99.500001,102.510003,178752700,13.479845
"531",101.330003,102.510003,97.059999,97.830003,212265200,12.864435
"532",96.370003,98.31,95.770002,96.82,168743400,12.731622
"533",95.829997,99.75,95.829997,99.270002,204297100,13.053792
"534",98.990003,99.939998,98.120003,99.16,152244400,13.039327
"535",96.870001,97.039998,94.280002,94.530001,169559600,12.430492
"536",95.049999,95.849998,92.719999,94.369997,171194800,12.409452
"537",93.370001,94.250001,90.11,90.639998,230701100,11.918965
"538",89.399997,92.399999,89.000001,91.199998,187579000,11.992604
"539",91.650002,92.000003,86.509997,86.950001,196745500,11.433738
"540",87.449999,90.889997,87.000002,90.250003,201776400,11.867681
"541",89.860001,92.919997,89.25,91.159997,208263300,11.987344
"542",92.000003,92.919997,88.96,89.189999,157467100,11.728293
"543",87.930003,91.3,87.669997,89.310001,176664600,11.744073
"544",88.120001,91.199998,87.669997,87.939997,192732400,11.563921
"545",88.929999,90.740001,87.880002,88.37,181085100,11.620465
"546",90.180001,92.77,89.449998,91.169997,185350900,11.988659
"547",90.460001,91.87,88.450002,88.839997,176724800,11.682269
"548",88.339999,88.400001,82.330002,85.300003,252786800,11.216767
"549",84.179997,87.600002,82.570001,83.11,174574400,10.928786
"550",84.87,89.169998,84.360002,88.629999,211064700,11.654654
"551",89.809999,94.069997,89.580001,92.679998,211593200,12.187221
"552",92.899997,96.580001,92.000003,96.350002,192114300,12.669818
"553",96.300001,97.200002,95.009998,95.929999,150292100,12.614589
"554",96.53,97.389999,94.179999,95.420001,199311000,12.547525
"555",95.239997,99.689999,95.07,99.659998,196661500,13.105076
"556",99.909997,103.479999,99.719999,101.52,199009300,13.349662
"557",101.850001,103.199999,100.249998,101.620003,125045200,13.362812
"558",102.09,103.109997,100.569999,101.590002,173896800,13.358867
"559",102.710001,108.159999,101.749999,107.660001,166599300,14.157059
"560",106.359998,109.440001,105.390002,106.500001,160153000,14.004521
"561",107.579999,108.359997,103.860001,106.490001,161654500,14.003206
"562",107.829998,109.98,107.579999,109.869998,154063000,14.447669
"563",108.23,108.530001,106.399999,106.850002,123218200,14.050546
"564",104.510002,105.01,102.609999,104.490002,125699000,13.740211
"565",105.449997,107.450003,105,105.120003,142520000,13.823055
"566",104.089999,108.999998,103.890001,108.689998,147343000,14.292501
"567",110.139997,114.749996,109.780003,112.710003,203091700,14.821123
"568",114.189997,116.130001,113.519995,115.989998,159060300,15.252436
"569",114.940001,118.749994,113.280003,118.450001,164516100,15.575921
"570",116.529997,116.67,114.189997,115.000002,134145200,15.122253
"571",115.429998,116.790003,114.580006,116.320005,113907500,15.295831
"572",118.42,119.999996,117.960003,119.57,132689200,15.723198
"573",120.009996,120.980005,119,120.220001,97309100,15.808672
"574",119.57,120.17,117.25,118.309998,113655500,15.55751
"575",117.199999,118.249996,115.760006,117.639996,103220600,15.469407
"576",119.190004,123.150002,118.789995,121.450003,148361500,15.970414
"577",121.179996,124.25,120.250002,123.419994,124373900,16.229464
"578",121.729996,122.989998,119.160004,120.499994,116616500,15.84549
"579",118.889997,122.140005,118.600004,121.759996,117671400,16.011178
"580",122.630003,125.349998,121.199997,121.510004,234691800,15.978304
"581",126.620001,127.200001,123.509996,125.4,236289200,16.489831
"582",124.639996,125.139994,122.969997,123.900005,135191000,16.292584
"583",122.899996,125.000004,122.660004,124.729998,120172500,16.401727
"584",123.350006,126.210005,123.260004,123.900005,113964200,16.292584
"585",124.85,126.850006,123.830004,125.139994,114527700,16.45564
"586",126.220005,126.999996,124.920002,125.829996,124622400,16.546374
"587",125.799995,127.950005,125.799995,127.240002,99379000,16.731787
"588",128.239998,132.249996,127.679998,132.070005,152339600,17.366922
"589",131.749998,132.859997,131.119997,132.709993,99563800,17.451079
"590",133.329994,133.499998,130.220003,132.500002,118384700,17.423466
"591",132.329998,132.389999,127.900003,129.060003,132944000,16.971113
"592",129.040003,131.23,126.260006,129.190006,116991000,16.988208
"593",127.370005,130.959993,127.119999,129.570002,101164700,17.038177
"594",129.560001,129.710005,123.250004,124.420004,152370400,16.360963
"595",123.210003,124.019995,119.379995,119.489998,148992900,15.712678
"596",119.780005,123.529997,119.700003,122.949997,111956600,16.16766
"597",122.319996,124.619995,121.610006,122.419998,91891800,16.097967
"598",123.730001,126.700003,121.570005,126.650002,114710400,16.654203
"599",126.820005,129.309996,125.739994,127.450006,93105600,16.759402
"600",127.629997,129.209993,125.299997,125.869997,97146000,16.551634
"601",125.149994,126.780005,122.889996,124.179998,101986500,16.329403
"602",124.049995,124.179998,121.749996,122.5,74499600,16.108487
"603",124.759998,130.830004,124.549994,130.780003,159231800,17.197289
"604",131.779999,134.980005,130.910006,133.050001,161605500,17.495789
"605",133.449997,135.390001,132.030005,135.069994,121888200,17.761414
"606",135.390001,135.9,133.850006,135.809998,114133600,17.858723
"607",136.469999,139.99,136.000002,139.349998,113124900,18.324225
"608",138.990004,141.340004,138.350002,139.490002,114055900,18.342636
"609",140,141.109999,139.070005,140.949995,141299900,18.534622
"610",140.130003,144.180002,140.040001,143.740005,137658500,18.901502
"611",145.310001,146.4,143.209993,144.67,158179000,19.023794
"612",143.819994,144.230003,139.43,143.849995,232913100,18.915965
"613",143.809994,144.559998,140.549999,142.719995,169241100,18.767373
"614",142.279999,142.35,138.300001,140.250006,172155900,18.442574
"615",139.550003,141.559996,138.549994,139.949999,131205900,18.403124
"616",138.809999,139.100006,136.040003,136.969997,140771400,18.01126
"617",136.010002,136.929996,134.890003,136.090004,134937600,17.895543
"618",136.660004,138.470005,136.100004,136.349997,128701300,17.929732
"619",136.670004,137.449995,134.529995,135.580006,142853200,17.828479
"620",136.110004,137.999994,135.590006,135.879999,106920100,17.867928
"621",138.069996,139.500002,136.899996,139.480001,180464200,18.341321
"622",140.670002,141.559996,136.329996,137.370007,158728500,18.063861
"623",136.399998,136.949997,132.879997,134.009996,176633100,17.622027
"624",135.420002,137.499996,134.860003,136.219994,121381400,17.912636
"625",135.749996,140.200005,135.209997,139.859997,147361900,18.391289
"626",139.789995,143.560001,139.739994,142.440002,109846100,18.730554
"627",143.459999,143.949997,141.539995,141.970005,141904000,18.668751
"628",142.580006,143.799994,141.800001,142.430002,108556000,18.729239
"629",143.5,144.66,142.520004,142.829998,103544700,18.781838
"630",141.250002,142.829998,139.789995,140.02,92619800,18.412329
"631",138.699997,138.990004,136.249994,138.609995,124672100,18.226917
"632",138.480005,139.680006,135.179996,135.400002,115399200,17.804809
"633",135.92,138.039995,134.420006,137.220003,143982300,18.044136
"634",137.760002,137.989994,135.93,136.359997,85756300,17.931047
"635",136.339996,138.970003,136.319996,138.520006,111318900,18.215083
"636",139.540003,142.34,137.529997,142.34,120875300,18.717404
"637",142.030006,143.180006,141.16,142.269999,86811900,18.708199
"638",145.039995,147,144.320005,146.879997,121396800,19.314404
"639",145.759998,148.019997,145.569994,147.519999,98392700,19.398563
"640",149.079994,152.019995,148.629997,151.750002,150538500,19.954799
"641",153.269997,155.039997,150.889996,152.910002,183881600,20.107337
"642",153.289997,153.43,149.749996,151.509996,218695400,19.923239
"643",157.790007,158.730001,156.109995,156.739996,218526000,20.610973
"644",156.629993,158.439995,155.559996,157.819994,131740700,20.75299
"645",156.950001,160.000004,156.500004,159.990004,109590600,21.038342
"646",160.169994,160.879997,157.259995,160.100006,108327800,21.052807
"647",158.880005,160.100006,157.600002,160.000004,90888700,21.039657
"648",158.900005,160.450001,158.250004,160.030005,95539500,21.043602
"649",161.700003,164.720005,161.499998,162.790001,117401200,21.406535
"650",162.990005,164.999998,162.910004,163.390001,105634200,21.485434
"651",165.210003,166.639996,164.869995,166.430004,98560000,21.885188
"652",164.929996,165.569998,164.209993,165.549997,98952700,21.769469
"653",165.750002,167.389999,164.209993,165.110001,105795900,21.71161
"654",165.579998,166.510006,163.089994,163.91,85404200,21.553813
"655",165.489996,166.599995,164.799994,165.509996,96838700,21.764209
"656",165.66,166.599995,163.659994,164.720005,75073600,21.660327
"657",163.689995,164.379997,161.879993,162.830002,88835600,21.411795
"658",162.549995,166.709997,162.459993,165.310005,111267800,21.737911
"659",166.649996,168.670002,166.500006,168.419996,109995200,22.146868
"660",167.939999,168.230005,165.529997,166.779999,76454000,21.931212
"661",163.550005,163.590006,159.420004,159.589994,131095300,20.985741
"662",161.630001,164.239994,161.409996,164.000002,107788100,21.565648
"663",162.75,165.300005,162.450006,164.600002,103317900,21.644547
"664",164.979998,166.719997,164.610003,166.330002,85507800,21.872038
"665",167.650005,169.370005,166.799999,169.220001,104018600,22.252067
"666",170.119995,170.709995,168.270006,169.059998,101732400,22.231026
"667",169.459993,170.940001,169.129999,169.400005,81088700,22.275737
"668",168.919994,169.549995,166.759998,167.41,75999700,22.014055
"669",168.750004,169.569996,164.829994,169.450006,112295400,22.282312
"670",172.270004,172.489996,168.529999,170.049994,113425200,22.361209
"671",168.160004,168.850006,166.500006,168.210005,77834400,22.119254
"672",167.99,170.000006,164.939997,165.300005,117257000,21.736595
"673",164.620003,167.610004,164.110004,165.180002,91062300,21.720815
"674",166.440004,167.100006,164.999998,166.549994,73488800,21.900966
"675",167.279997,170.699995,167.090006,170.309999,93657200,22.395399
"676",172.979994,173.139997,171.999998,172.930006,78761900,22.739924
"677",172.780003,174.470001,169.699999,171.140005,202771800,22.504543
"678",172.059999,173.25,170.809998,172.559998,122783500,22.691269
"679",172.910006,173.179998,170.869999,172.160002,87240300,22.63867
"680",170.829998,173.900002,170.249998,173.719997,80502800,22.843806
"681",174.040005,175.650002,173.589994,175.160004,106617700,23.033164
"682",177.990002,182.750004,177.879999,181.869997,188505800,23.915514
"683",181.98,186.790003,181.969999,184.550005,202643000,24.267929
"684",185.829994,186.549997,184.759996,185.020002,150395700,24.329733
"685",184.289999,185.160006,181.620005,184.020006,109428900,24.198235
"686",185.190006,185.379997,182.850006,184.480003,89188400,24.258724
"687",185.399998,188.899998,185.030003,185.5,148390900,24.392851
"688",187.199999,187.699997,182.770004,183.820002,137720100,24.171935
"689",182.01,185.5,181.440001,182.369995,111309800,23.981263
"690",183.870003,186.68,183.330004,186.150002,84361200,24.478325
"691",186.730001,187.400003,184.309999,185.379997,86346400,24.377071
"692",186.130001,186.449995,182.610001,185.349997,134896300,24.373126
"693",185.349997,186.220003,180.699997,180.860001,131177900,23.782701
"694",181.41,185.939997,181.349998,184.9,138327000,24.313953
"695",186.200003,186.860004,184.269999,186.019999,105783300,24.46123
"696",187.739998,190.009996,187.300001,190.009996,151271400,24.985906
"697",189.760004,190.549995,189.030001,190.250002,116417000,25.017466
"698",190.659998,191.450003,188.889997,189.270006,109552800,24.888599
"699",188.969999,190.699999,188.620005,190.469994,73318000,25.046395
"700",191.020006,191.510004,189.640001,190.810001,72006200,25.091105
"701",190.629997,191.169996,189.700003,190.019997,87005100,24.987221
"702",192.249994,192.319996,190.230001,191.289999,93877700,25.154224
"703",189.630001,190.920004,189.529999,190.559996,93389100,25.05823
"704",189.349995,190.360004,187.84,188.050005,107856700,24.728172
"705",187.85,189.999996,185.550001,189.860006,235557700,24.966183
"706",200.599998,201.749998,197.850002,198.759996,285259800,26.136512
"707",199.52,208.709997,199.229994,204.920004,298431700,26.94654
"708",204.699999,207.850004,202.510002,205.199997,197848000,26.983359
"709",205.699995,205.799997,203.230005,203.939995,105196700,26.817671
"710",203.670002,206.750006,200.1,202.480001,121084600,26.625685
"711",201.659996,202.809996,196.449997,197.370005,189137900,25.953732
"712",197.709999,198.020006,191.099995,192.399998,204596700,25.300186
"713",195.000004,196.810005,192.140005,196.349995,142567600,25.819602
"714",196.060001,196.800005,188.169994,188.500002,179381300,24.787345
"715",189.800005,192.879995,185.570002,189.309994,169745800,24.893857
"716",187.85,189.519999,185.919996,188.749994,130635400,24.820219
"717",190.73,193.850004,190.230001,190.810001,121882600,25.091105
"718",192.399998,195.000004,191.819998,194.029995,96200300,25.514527
"719",192.51,195.189995,192.399998,194.340002,73774400,25.555293
"720",196.939995,201.900002,196.260006,201.460005,132213900,26.491558
"721",201.019995,204.980005,201.009995,202.98,100298800,26.691434
"722",204.559996,205.000006,201.83,203.250006,110967500,26.726939
"723",203.140003,204.870003,201.430004,201.990004,90932800,26.561251
"724",202.869997,204.830002,202.070005,204.450006,85810200,26.884737
"725",205.480003,207.999994,205.010006,206.630003,121301600,27.171401
"726",206.080004,207.439995,205.000006,206.999998,99128400,27.220055
"727",206.540001,206.999998,203.999996,205.960001,93580200,27.083298
"728",204.609997,204.609997,199.799994,200.509996,135581600,26.366634
"729",199.150005,200.389994,197.76,199.919996,101666600,26.28905
"730",203,206.000002,202.949999,205.879999,118724200,27.072778
"731",205.33,205.879999,202.899998,204.440006,79609600,26.883422
"732",205.400002,205.649994,203.760004,204.190001,71613500,26.850546
"733",199.219994,202.959999,198.370001,200.589998,73814300,26.377154
"734",201.109997,201.679996,198.769997,199.909996,106214500,26.287735
"735",202.239996,202.769995,196.830006,196.969995,116440800,25.901131
"736",198.960001,201.420004,195.749994,196.230005,178815000,25.803824
"737",197.420006,198.980001,196.270006,196.479998,112179900,25.836698
"738",199.700005,199.879995,190.280003,193.320005,206721200,25.421165
"739",193.320005,193.770002,188.680006,188.949999,178689700,24.846519
"740",189.359995,192.349997,188.700006,189.870007,172599700,24.967498
"741",191.279999,198.159996,190.310003,197.800001,171195500,26.010275
"742",199.5,199.700005,196.120003,196.429996,122417400,25.830122
"743",197.780001,198.000006,193.429995,194.669996,107443700,25.598686
"744",195.369999,197.430006,192.560001,196.979996,123947600,25.902446
"745",195.829996,197.509995,193.270004,194.169998,104864900,25.532938
"746",195.100006,196.499998,194.549994,195.030005,88246200,25.646027
"747",194.26,195.000004,191.000006,191.859999,97209700,25.229178
"748",193.170002,195.500002,192.600002,195.43,152192600,25.698625
"749",196.050001,199.750006,195.670006,198.229998,152976600,26.066819
"750",199.439999,200.850004,198.659994,200.360006,87378900,26.34691
"751",201.199999,202.379999,200.810003,202.100006,86381400,26.575717
"752",203.549999,209.349998,203.349995,209.040005,125222300,27.488311
"753",211.719999,213.949997,209.610004,211.609997,161141400,27.82626
"754",212.629993,212.719995,208.729998,209.100006,111301400,27.496202
"755",208.83,212.000006,208.310001,211.639997,103021100,27.830205
"756",213.130005,213.349997,210.559999,210.730003,88102700,27.710543
"757",213.429998,214.499996,212.380001,214.009998,123432400,28.141855
"758",214.599998,215.589994,213.249994,214.379993,150476200,28.190509
"759",214.379993,215.23,210.750004,210.969995,138040000,27.742101
"760",211.75,212.000006,209.050005,210.58,119282800,27.690818
"761",210.299994,212.000006,209.060005,211.980005,111902700,27.874915
"762",212.799997,213.000002,208.450005,210.110003,115557400,27.629014
"763",209.189995,209.769995,206.419998,207.720001,148614900,27.314734
"764",207.870005,210.929995,204.099998,210.650002,151473000,27.700023
"765",210.110003,210.459997,209.020004,209.43,108223500,27.539595
"766",210.929995,211.599997,205.869999,205.93,148516900,27.079353
"767",208.330002,215.189999,207.240004,215.039995,182501900,28.277297
"768",214.910006,215.549994,209.500002,211.73,153038200,27.84204
"769",212.079994,213.309996,207.210003,208.069996,152038600,27.360757
"770",206.780006,207.499996,197.16,197.75,220441900,26.0037
"771",202.510002,204.699999,200.190002,203.070002,266424900,26.703269
"772",205.950001,213.710005,202.580004,205.940001,466777500,27.080668
"773",206.849995,210.58,199.530001,207.880005,430642100,27.335774
"774",204.930004,205.500004,198.699995,199.289995,293375600,26.206206
"775",201.079996,202.199995,190.250002,192.060003,311488100,25.255478
"776",192.369997,196,191.299999,194.729998,187469100,25.606576
"777",195.909998,196.319994,193.379993,195.859997,174585600,25.755169
"778",195.169994,200.200003,194.420004,199.229994,153832000,26.198316
"779",196.730003,198.370001,191.570005,192.050003,189413000,25.254163
"780",192.630003,196,190.850002,195.460001,212576700,25.70257
"781",195.690006,197.880003,193.999994,194.119997,119567700,25.526363
"782",196.419996,197.499994,194.749998,196.190004,158221700,25.798564
"783",195.889997,196.6,194.26,195.120007,92590400,25.657862
"784",194.880001,199.750006,194.059996,198.669994,137586400,26.124677
"785",198.109995,201.639996,195.500002,200.379993,163867200,26.349539
"786",201.940002,203.690002,201.520006,203.399996,135934400,26.746662
"787",204.190001,204.310003,200.860004,202.550003,109099200,26.63489
"788",201.629995,203.889994,200.920006,202.929998,105706300,26.684859
"789",201.860001,203.200005,201.109997,201.669996,103867400,26.519171
"790",202.339998,202.500002,199.190006,200.419994,97640900,26.354799
"791",199.999998,201.330002,195.709993,197.059998,143773700,25.912966
"792",198.229998,201.440004,197.840002,200.66,115141600,26.386359
"793",197.380005,202.859997,196.889994,202.000004,166281500,26.562566
"794",202.379999,205.169996,202.000004,204.619997,126865200,26.90709
"795",205.749996,209.500002,205.450003,208.990004,137523400,27.481736
"796",209.929998,210.830006,207.740002,208.85,141636600,27.463326
"797",208.940002,209.869997,207.940006,209.329998,93013200,27.526445
"798",209.279997,210.919994,208.629995,210.710003,91510300,27.707913
"799",214.940006,219.699995,214.629999,218.950005,224905100,28.791455
"800",220.010002,220.090004,218.250002,219.079994,107472400,28.808549
"801",218.310003,224.999996,217.889994,223.020004,230064800,29.326651
"802",223.829996,225.480007,223.199995,224.839993,149054500,29.565976
"803",223.909998,225.500008,223.319998,225.500008,101425100,29.652767
"804",227.37001,227.729992,225.75,226.600006,104080900,29.797414
"805",225.380005,225.500008,220.249994,223.839996,123375700,29.434479
"806",224.180004,224.979996,222.510006,224.449997,111727000,29.514692
"807",224.899994,226.449989,223.269997,224.120003,112739200,29.471299
"808",224.100002,224.999996,222.609995,224.650002,85527400,29.540993
"809",224.790005,225.240002,221.230003,222.25,139861400,29.225397
"810",220.469999,225.999992,220.150005,224.750004,114104900,29.554143
"811",225.640011,228.780003,224.100002,228.359993,150607800,30.028848
"812",227.640003,230.200008,227.509987,229.370003,149445100,30.161663
"813",230.919998,230.970013,226.250011,226.649994,135571100,29.803987
"814",228.949993,231.950008,228.550011,230.899998,160218800,30.362854
"815",232.999992,233.869999,231.619987,232.389992,135186100,30.558785
"816",236.599995,237.479988,234.250008,235.849991,131827500,31.013767
"817",235.490009,236.610008,234.459999,235.000011,107664900,30.901997
"818",237.41,238.730003,232.75,235.969994,150786300,31.029547
"819",234.980011,238.509998,234.769993,238.489998,171126900,31.360922
"820",238.200005,240.239998,237.000004,239.540009,111754300,31.498996
"821",239.549995,241.92001,238.659988,240.600006,157125500,31.638384
"822",240.440002,241.540001,238.040001,239.950005,143247300,31.55291
"823",241.430012,241.889996,240.460003,241.789993,83545700,31.794865
"824",242.199989,243.069996,241.809994,242.290005,83256600,31.860615
"825",241.860008,242.800003,241.110004,242.430008,76552700,31.879025
"826",245.280006,245.810005,244.069992,245.690002,101019100,32.307707
"827",245.779991,249.029999,245.509998,248.92001,94196200,32.732446
"828",248.569988,251.140007,244.550003,247.400002,187636400,32.532569
"829",247.030006,247.889999,241.769993,247.070007,141731100,32.489175
"830",248.540001,249.250004,242.960007,244.590004,184581600,32.16306
"831",258.799995,260.249989,255.729992,259.220005,245597800,34.086874
"832",258.240009,266.750004,256.199989,266.469997,198356200,35.040232
"833",267.990005,272.180008,266.999996,270.82999,199238900,35.613562
"834",271.880001,272.459988,268.19001,269.5,119767200,35.438671
"835",267.269989,267.839989,260.520008,262.039989,177335900,34.457696
"836",263.250004,264.000008,256.410007,261.600006,189600600,34.399839
"837",263.020012,270.000011,262.010002,268.640007,139710200,35.325584
"838",269.310009,270.570011,260.999992,261.090008,135615900,34.332775
"839",263.840004,267.87999,262.880009,266.349995,113585500,35.024452
"840",262.889996,263.290005,256.749989,258.679993,180954900,34.015863
"841",253.03001,258.140007,248.729992,255.989998,220775800,33.662135
"842",253.830002,258.249996,199.249994,246.249989,321465200,32.381344
"843",243.710011,246.569996,225.209988,235.860004,419004600,31.015084
"844",250.25,254.649994,248.529987,253.990005,246076600,33.39914
"845",251.839996,259.890007,250.499992,256.519997,212226700,33.731828
"846",259.240005,263.130001,258.699993,262.090004,163594900,34.464272
"847",263.21999,265.000004,256.399994,258.360012,149928100,33.973786
"848",255.159992,256.479996,249.499996,253.819988,189840700,33.376783
"849",254.700008,256.179989,247.709995,254.219997,190708700,33.429383
"850",256.980007,258.550003,250.259987,252.360008,195669600,33.184799
"851",249.499996,252.919994,244.85001,248.339996,256431700,32.656176
"852",241.880009,243.849987,236.209999,237.759995,320728800,31.264928
"853",232.819988,244.499989,231.349995,242.319992,305972800,31.864558
"854",247.279999,250.900002,246.260002,246.759987,188559700,32.448408
"855",239.349991,246.759987,237.160007,245.220005,262001600,32.245904
"856",250.080009,252.12999,243.750011,244.109993,212663500,32.09994
"857",250.599995,253.890003,249.110001,253.349991,166570600,33.314979
"858",259.389996,259.400009,253.349991,256.880005,203903700,33.779169
"859",259.690002,265.939999,258.959999,260.830002,219118200,34.298585
"860",264.539993,264.799999,260.32999,263.949993,172137000,34.708857
"861",265.180008,265.550003,260.409992,263.119987,162526700,34.599713
"862",258.209995,261.900013,254.629993,255.960011,189576100,33.658191
"863",258.289997,259.14999,250.550007,250.940002,221735500,32.998071
"864",253.240002,253.799988,245.650002,249.330006,250192600,32.78636
"865",251.470001,251.899998,242.490009,243.200012,213657500,31.980279
"866",244.839996,250.980003,242.199989,250.510006,194089000,32.941528
"867",248.230007,253.859989,247.369987,253.509995,136439800,33.33602
"868",255.960011,259.14999,254.010006,254.279999,150740100,33.437274
"869",255.640003,259.850006,255.5,259.690002,146268500,34.148677
"870",261.099995,267.75,260.629997,267.249989,195919500,35.142799
"871",270.599998,272.899998,269.5,271.869987,218213800,35.750319
"872",272.249996,274.999992,271.419991,274.070011,196155400,36.039618
"873",277.689987,279.009991,268.729996,270.170002,194122600,35.526775
"874",272.160007,275.970001,271.499992,273.850006,179315500,36.010687
"875",274.580009,274.660011,267.89999,270.969994,192114300,35.631972
"876",271.000008,273.200005,268.099995,268.999989,178569300,35.372921
"877",270.060013,270.270004,265.810009,266.699989,137485600,35.070476
"878",266.930008,269.749992,264.519993,268.299999,146237000,35.280873
"879",264.12001,264.390003,254.299999,256.170002,283336200,33.685805
"880",256.709988,257.96999,250.009995,251.530003,184863000,33.075655
"881",254.299999,254.800011,243.220013,248.48,255724000,32.674586
